id;department_code;insee_code;zip_code;name;slug;gps_lat;gps_lng
8476;24;24484;24330;Saint-Pierre-de-Chignac;saint pierre de chignac;4,51077E+13;8,61185E+13
8477;24;24485;24800;Saint-Pierre-de-Côle;saint pierre de cole;4,53805E+12;8,07971E+13
8478;24;24486;24450;Saint-Pierre-de-Frugie;saint pierre de frugie;4,55831E+13;1,00888E+13
8479;24;24487;24130;Saint-Pierre-d'Eyraud;saint pierre d eyraud;4,48858E+13;3,11947E+13
8480;24;24488;24170;Saint-Pompont;saint pompont;4,47195E+13;1,14001E+13
8481;24;24489;24450;Saint-Priest-les-Fougères;saint priest les fougeres;4,554E+13;1,0206E+13
8482;24;24490;24410;Saint Privat en Périgord;saint privat en perigord;4,52217E+13;2,02732E+13
8483;24;24491;24210;Saint-Rabier;saint rabier;4,5173E+13;1,14306E+13
8484;24;24492;24560;Sainte-Radegonde;sainte radegonde;4,46832E+13;6,73309E+13
8485;24;24493;24160;Saint-Raphaël;saint raphael;4,53038E+13;1,07427E+12
8486;24;24494;24700;Saint-Rémy;saint remy;4,49485E+13;1,90626E+13
8487;24;24495;24540;Saint-Romain-de-Monpazier;saint romain de monpazier;4,47195E+13;8,79967E+13
8488;24;24496;24800;Saint-Romain-et-Saint-Clément;saint romain et saint clement;454272785;8,74269E+13
8489;24;24498;24470;Saint-Saud-Lacoussière;saint saud lacoussiere;4,55314E+13;8,43552E+13
8490;24;24499;24520;Saint-Sauveur;saint sauveur;4,48738E+13;5,86254E+13
8491;24;24500;24700;Saint-Sauveur-Lalande;saint sauveur lalande;44978979;2,53766E+13
8492;24;24501;24230;Saint-Seurin-de-Prats;saint seurin de prats;4,48341E+13;7,31505E+12
8493;24;24502;24190;Saint-Séverin-d'Estissac;saint severin d estissac;4,50523E+13;4,73892E+13
8494;24;24504;24600;Saint-Sulpice-de-Roumagnac;saint sulpice de roumagnac;4,52014E+13;3,94705E+13
8495;24;24505;24800;Saint-Sulpice-d'Excideuil;saint sulpice d excideuil;4,5399E+13;1,017E+13
8496;24;24507;24160;Sainte-Trie;sainte trie;4,5295E+13;1,2058E+13
8497;24;24508;24350;Saint-Victor;saint victor;4,52634E+13;4,38099E+13
8498;24;24509;24190;Saint-Vincent-de-Connezac;saint vincent de connezac;4,51644E+13;3,95635E+12
8499;24;24510;24220;Saint-Vincent-de-Cosse;saint vincent de cosse;4,48436E+13;1,11338E+13
8500;24;24511;24410;Saint-Vincent-Jalmoutiers;saint vincent jalmoutiers;4,51861E+13;1,96288E+13
8501;24;24512;24200;Saint-Vincent-le-Paluel;saint vincent le paluel;4,48812E+13;1,27436E+13
8502;24;24513;24420;Saint-Vincent-sur-l'Isle;saint vincent sur l isle;4,52411E+13;9,03433E+13
8503;24;24514;24230;Saint-Vivien;saint vivien;4,48957E+13;1,0489E+13
8504;24;24515;24160;Salagnac;salagnac;4,53116E+12;1,21082E+13
8505;24;24516;24590;Salignac-Eyvigues;salignac eyvigues;4,49422E+13;1,36578E+13
8506;24;24517;24170;Salles-de-Belvès;salles de belves;4,47168E+13;1,00021E+13
8507;24;24518;24380;Salon;salon;4,50304E+13;7,74773E+13
8508;24;24519;24270;Sarlande;sarlande;45448593;1,12161E+13
8509;24;24520;24200;Sarlat-la-Canéda;sarlat la caneda;4,49096E+13;1,19617E+13
8510;24;24521;24420;Sarliac-sur-l'Isle;sarliac sur l isle;4524248;8,62231E+13
8511;24;24522;24800;Sarrazac;sarrazac;4,54364E+13;1,03E+13
8512;24;24523;24240;Saussignac;saussignac;4,48019E+13;3,21222E+13
8513;24;24524;24260;Savignac-de-Miremont;savignac de miremont;4,4963E+13;9,49466E+13
8514;24;24525;24300;Savignac-de-Nontron;savignac de nontron;4,55521E+13;7,23067E+13
8515;24;24526;24270;Savignac-Lédrier;savignac ledrier;4,53775E+13;1,20046E+13
8516;24;24527;24420;Savignac-les-Églises;savignac les eglises;4,52754E+12;9,12128E+13
8517;24;24528;24300;Sceau-Saint-Angel;sceau saint angel;4,54829E+13;6,73998E+13
8518;24;24529;24600;Segonzac;segonzac;4,52024E+13;4,41052E+13
8519;24;24530;24310;Sencenac-Puy-de-Fourches;sencenac puy de fourches;4,53148E+13;6,81575E+13
8520;24;24531;24290;Sergeac;sergeac;4,49958E+13;1,11402E+13
8521;24;24532;24500;Serres-et-Montguyard;serres et montguyard;4,46794E+13;4,42042E+13
8522;24;24533;24410;Servanches;servanches;4,51297E+13;1,70826E+13
8523;24;24534;24240;Sigoulès;sigoules;4,47586E+12;4,02049E+13
8524;24;24535;24370;Simeyrols;simeyrols;4,49134E+13;1,34174E+13
8525;24;24536;24500;Singleyrac;singleyrac;4,47392E+13;4,60775E+13
8526;24;24537;24600;Siorac-de-Ribérac;siorac de riberac;4,51775E+13;3,40782E+13
8527;24;24538;24170;Siorac-en-Périgord;siorac en perigord;4,48193E+13;9,72687E+13
8528;24;24540;24420;Sorges et Ligueux en Périgord;sorges et ligueux en perigord;45308053;872656
8529;24;24540;24460;Sorges et Ligueux en Périgord;sorges et ligueux en perigord;45308681;820575
8530;24;24541;24360;Soudat;soudat;4,56209E+13;5,65113E+13
8531;24;24542;24540;Soulaures;soulaures;4,46415E+13;9,11427E+13
8532;24;24543;24400;Sourzac;sourzac;4,50452E+13;4,12518E+13
8533;24;24544;24620;Tamniès;tamnies;4,4971E+13;1,1515E+13
8534;24;24545;24390;Teillots;teillots;4,52605E+13;1,21711E+13
8535;24;24546;24390;Temple-Laguyon;temple laguyon;4,52304E+13;1,09852E+13
8536;24;24547;24120;Terrasson-Lavilledieu;terrasson lavilledieu;4,51165E+13;1,29559E+13
8537;24;24548;24300;Teyjat;teyjat;4,55958E+13;5,75119E+13
8538;24;24549;24240;Thénac;thenac;4,47459E+13;3,49233E+13
8539;24;24550;24210;Thenon;thenon;4,51281E+13;1,07472E+13
8540;24;24551;24800;Thiviers;thiviers;4,54266E+12;9,12936E+13
8541;24;24552;24290;Thonac;thonac;4,50416E+13;1,10065E+12
8542;24;24553;24350;Tocane-Saint-Apre;tocane saint apre;4,52391E+13;4,94789E+13
8543;24;24554;24320;La Tour-Blanche-Cercles;la tour blanche cercles;4,53678E+13;4,52013E+13
8544;24;24555;24390;Tourtoirac;tourtoirac;4,52682E+13;1,05549E+13
8545;24;24557;24750;Trélissac;trelissac;4,52076E+13;7,78125E+13
8546;24;24558;24510;Trémolat;tremolat;4,4883E+13;8,30772E+13
8547;24;24559;24620;Tursac;tursac;4,49672E+13;1,04377E+13
8548;24;24560;24480;Urval;urval;4,4805E+13;9,42085E+13
8549;24;24561;24310;Valeuil;valeuil;4,53295E+13;6,23224E+13
8550;24;24562;24190;Vallereuil;vallereuil;4,50735E+13;4,99134E+13
8551;24;24563;24290;Valojoulx;valojoulx;4,5011E+13;1,15531E+13
8552;24;24564;24600;Vanxains;vanxains;4,52122E+13;2,87662E+13
8553;24;24565;24360;Varaignes;varaignes;4,56106E+13;5,30879E+13
8554;24;24566;24150;Varennes;varennes;4,48325E+13;6,6939E+12
8555;24;24567;24800;Vaunac;vaunac;4,53687E+13;8,6954E+13
8556;24;24568;24230;Vélines;velines;4,48577E+13;1,08564E+13
8557;24;24569;24320;Vendoire;vendoire;4,54126E+13;2,84725E+13
8558;24;24570;24520;Verdon;verdon;4,48146E+13;6,3048E+13
8559;24;24571;24380;Vergt;vergt;450404206;7145445
8560;24;24572;24540;Vergt-de-Biron;vergt de biron;4,46325E+13;8,49622E+13
8561;24;24573;24320;Verteillac;verteillac;4,53496E+13;3,76302E+13
8562;24;24574;24370;Veyrignac;veyrignac;4,48252E+13;1,32645E+13
8563;24;24575;24250;Veyrines-de-Domme;veyrines de domme;4,48036E+13;1,10391E+12
8564;24;24576;24380;Veyrines-de-Vergt;veyrines de vergt;4,49887E+13;7,69114E+13
8565;24;24577;24220;Vézac;vezac;4,48449E+12;1,17818E+11
8566;24;24580;24120;Villac;villac;4,51842E+13;1,23967E+13
8567;24;24581;24140;Villamblard;villamblard;4,50271E+13;5,51099E+13
8568;24;24582;24530;Villars;villars;4,54234E+13;7,67149E+13
8569;24;24584;24610;Villefranche-de-Lonchat;villefranche de lonchat;4,49564E+13;5,77237E+12
8570;24;24585;24550;Villefranche-du-Périgord;villefranche du perigord;4,46365E+13;1,10963E+13
8571;24;24586;24600;Villetoureix;villetoureix;4,52722E+13;3,62932E+13
8572;24;24587;24200;Vitrac;vitrac;4,48413E+13;1,22338E+13
8573;25;25001;25320;Abbans-Dessous;abbans dessous;4,71328E+11;5,8767E+11
8574;25;25002;25440;Abbans-Dessus;abbans dessus;4,71279E+13;5,88429E+13
8575;25;25003;25340;Abbenans;abbenans;4,74967E+13;6,44799E+13
8576;25;25004;25310;Abbévillers;abbevillers;4,74256E+13;6,9173E+13
8577;25;25005;25250;Accolans;accolans;4,74912E+13;6,53586E+13
8578;25;25006;25360;Adam-lès-Passavant;adam les passavant;4,73069E+13;6,36353E+13
8579;25;25007;25530;Adam-lès-Vercel;adam les vercel;4,71648E+13;6,3906E+13
8580;25;25008;25750;Aibre;aibre;4,75534E+13;6,6978E+13
8581;25;25009;25360;Aïssey;aissey;4726721272;63264984
8582;25;25011;25490;Allenjoie;allenjoie;4,75325E+13;6,89106E+13
8583;25;25012;25300;Les Alliés;les allies;4,69517E+13;6,44723E+13
8584;25;25013;25550;Allondans;allondans;4,75224E+13;6,75083E+13
8585;25;25014;25220;Amagney;amagney;4,73032E+13;6,1409E+12
8586;25;25015;25330;Amancey;amancey;4,70324E+13;6,07093E+13
8587;25;25016;25330;Amathay-Vésigneux;amathay vesigneux;4,70206E+13;6,18903E+13
8588;25;25017;25330;Amondans;amondans;4,7071E+13;6,03499E+13
8589;25;25018;25340;Anteuil;anteuil;4,73736E+13;6,58746E+13
8590;25;25019;25250;Appenans;appenans;4,74541E+13;6,57163E+13
8591;25;25020;25400;Arbouans;arbouans;4,74892E+13;6,813E+13
8592;25;25021;25610;Arc-et-Senans;arc et senans;4703689;5,76112E+13
8593;25;25022;25750;Arcey;arcey;4,75197E+13;6,64846E+13
8594;25;25024;25300;Arçon;arcon;4,6962E+13;6,37865E+13
8595;25;25025;25520;Arc-sous-Cicon;arc sous cicon;4,70501E+13;6,4053E+13
8596;25;25026;25270;Arc-sous-Montenot;arc sous montenot;4,6917E+13;60033025
8597;25;25027;25720;Arguel;arguel;4,71892E+13;6,00777E+13
8598;25;25029;25520;Aubonne;aubonne;4,70332E+13;6,33739E+13
8599;25;25030;25170;Audeux;audeux;4,72574E+13;5,86886E+13
8600;25;25031;25400;Audincourt;audincourt;4,74809E+13;6849666
8601;25;25032;25110;Autechaux;autechaux;4,73818E+13;6,38685E+13
8602;25;25033;25150;Autechaux-Roide;autechaux roide;4,73876E+13;6,80798E+13
8603;25;25035;25870;Les Auxons;les auxons;472998726;59564668
8604;25;25036;25720;Avanne-Aveney;avanne aveney;4,71971E+13;5,95887E+13
8605;25;25038;25680;Avilley;avilley;4,74275E+13;6,26911E+13
8606;25;25039;25690;Avoudrey;avoudrey;4,71393E+13;6,43597E+13
8607;25;25040;25490;Badevel;badevel;47500799375;6,93737E+11
8608;25;25041;25560;Bannans;bannans;4,68956E+13;6,23921E+13
8609;25;25042;25210;Le Barboux;le barboux;4,71214E+13;6,71686E+13
8610;25;25043;25420;Bart;bart;4,74912E+13;6,76688E+13
8611;25;25044;25440;Bartherans;bartherans;4,70329E+13;5,92454E+13
8612;25;25045;25640;Battenans-les-Mines;battenans les mines;4,74056E+13;6,27095E+13
8613;25;25046;25380;Battenans-Varin;battenans varin;4,72424E+13;6,71771E+13
8614;25;25047;25110;Baume-les-Dames;baume les dames;4,73537E+13;6,34204E+13
8615;25;25048;25550;Bavans;bavans;4748187625;67295634375
8616;25;25049;25470;Belfays;belfays;4,72587E+13;6,90471E+13
8617;25;25050;25500;Le Bélieu;le belieu;4,71288E+12;6,6238E+13
8618;25;25051;25380;Belleherbe;belleherbe;4,72651E+13;6,65504E+13
8619;25;25052;25530;Belmont;belmont;4,72189E+13;6,36485E+13
8620;25;25053;25430;Belvoir;belvoir;4,73218E+13;6,61483E+13
8621;25;25054;25420;Berche;berche;4,74649E+13;6,74967E+13
8622;25;25055;25410;Berthelange;berthelange;4,72016E+13;5,77926E+13
8623;25;25056;25000;Besançon;besancon;4,72593E+13;6,02718E+13
8624;25;25057;25200;Bethoncourt;bethoncourt;4,75374E+13;6,79952E+13
8625;25;25058;25720;Beure;beure;4,7204E+13;6,0046E+13
8626;25;25059;25250;Beutal;beutal;4,74766E+13;6,63447E+12
8627;25;25060;25520;Bians-les-Usiers;bians les usiers;4,69653E+13;6,27744E+13
8628;25;25061;25190;Bief;bief;473218;6,77261E+12
8629;25;25062;25210;Le Bizot;le bizot;4,7131E+13;6,6738E+13
8630;25;25063;25310;Blamont;blamont;4,73872E+13;6,85712E+13
8631;25;25065;25640;Blarians;blarians;4,74119E+12;6,17906E+13
8632;25;25066;25250;Blussangeaux;blussangeaux;4,74371E+13;661955
8633;25;25067;25250;Blussans;blussans;4,74148E+13;6,60989E+13
8634;25;25070;25330;Bolandoz;bolandoz;4,70078E+13;6,11535E+13
8635;25;25071;25230;Bondeval;bondeval;4,74336E+13;6,84439E+13
8636;25;25072;25680;Bonnal;bonnal;4,75054E+12;63621603125
8637;25;25073;25870;Bonnay;bonnay;4,73294E+13;6,04612E+13
8638;25;25074;25210;Bonnétage;bonnetage;4,71804E+13;6,74137E+13
8639;25;25075;25560;Bonnevaux;bonnevaux;4,68149E+13;6,19754E+13
8640;25;25077;25210;La Bosse;la bosse;471451347;66463577
8641;25;25078;25360;Bouclans;bouclans;4,72517E+13;6,23735E+13
8642;25;25079;25560;Boujailles;boujailles;4,68824E+13;6,08168E+13
8643;25;25082;25150;Bourguignon;bourguignon;4,7412E+13;6,77502E+13
8644;25;25083;25250;Bournois;bournois;4,74914E+13;6,49801E+13
8645;25;25084;25320;Boussières;boussieres;4,71494E+13;5,90111E+13
8646;25;25085;25560;Bouverans;bouverans;4,68316E+13;6,21566E+13
8647;25;25086;25640;Braillans;braillans;4,73115E+13;6,09061E+13
8648;25;25087;25340;Branne;branne;473800624;64745886
8649;25;25088;25640;Breconchaux;breconchaux;4,73439E+13;62702545
8650;25;25089;25530;Bremondans;bremondans;4,72307E+13;6,39852E+11
8651;25;25090;25440;Brères;breres;4,70591E+13;5,86544E+13
8652;25;25091;25120;Les Bréseux;les breseux;4,72765E+13;6,79961E+13
8653;25;25092;25640;La Bretenière;la breteniere;4,73805E+13;6,27567E+13
8654;25;25093;25250;Bretigney;bretigney;47486394;663528
8655;25;25094;25110;Bretigney-Notre-Dame;bretigney notre dame;4,73082E+12;6,30368E+13
8656;25;25095;25380;Bretonvillers;bretonvillers;4721333625;6,61643E+11
8657;25;25096;25240;Brey-et-Maison-du-Bois;brey et maison du bois;4,67466E+13;6,24059E+13
8658;25;25097;25600;Brognard;brognard;4,75291E+13;6,86858E+13
8659;25;25098;25440;Buffard;buffard;4,7039E+13;5,82495E+13
8660;25;25099;25520;Bugny;bugny;4,70018E+13;6,36458E+13
8661;25;25100;25560;Bulle;bulle;4,68992E+13;6,21622E+13
8662;25;25101;25170;Burgille;burgille;4,72621E+13;5,77939E+13
8663;25;25102;25470;Burnevillers;burnevillers;4,73339E+13;7,01885E+13
8664;25;25103;25320;Busy;busy;4,71684E+13;5,95647E+12
8665;25;25104;25440;By;by;4,70128E+13;5,89619E+13
8666;25;25105;25320;Byans-sur-Doubs;byans sur doubs;471123027;58485227
8667;25;25106;25290;Cademène;cademene;4,70938E+13;6,0264E+13
8668;25;25107;25640;Cendrey;cendrey;4,7403E+13;6,24493E+13
8669;25;25108;25120;Cernay-l'Église;cernay l eglise;4724929776;683407272
8670;25;25109;25440;Cessey;cessey;4,7115E+12;5,92433E+13
8671;25;25110;25300;Chaffois;chaffois;4,69138E+13;6,25544E+13
8672;25;25111;25220;Chalèze;chaleze;4,7262E+13;6,09116E+13
8673;25;25112;25220;Chalezeule;chalezeule;4,72579E+13;6,06592E+13
8674;25;25113;25380;Chamesey;chamesey;4,72373E+13;6,63342E+13
8675;25;25114;25190;Chamesol;chamesol;4,73427E+13;6,84903E+13
8676;25;25115;25170;Champagney;champagney;4,72545E+13;5,89434E+13
8677;25;25116;25360;Champlive;champlive;4,72876E+13;6,24371E+13
8678;25;25117;25640;Champoux;champoux;4734083875;6,13746E+13
8679;25;25119;25170;Champvans-les-Moulins;champvans les moulins;4,72559E+13;5,90862E+13
8680;25;25120;25330;Chantrans;chantrans;4,7049E+13;6,17021E+13
8681;25;25121;25240;Chapelle-des-Bois;chapelle des bois;4,66188E+13;6,10462E+13
8682;25;25122;25270;Chapelle-d'Huin;chapelle d huin;4,69361E+13;6,17891E+12
8683;25;25124;25470;Charmauvillers;charmauvillers;4,72322E+13;6,91567E+13
8684;25;25125;25380;Charmoille;charmoille;4,72364E+13;6,665E+13
8685;25;25126;25440;Charnay;charnay;4,71284E+13;5,94902E+13
8686;25;25127;25140;Charquemont;charquemont;4,72046E+13;6,84053E+13
8687;25;25129;25290;Chassagne-Saint-Denis;chassagne saint denis;4,7085E+13;6,11011E+13
8688;25;25130;25840;Châteauvieux-les-Fossés;chateauvieux les fosses;4,70557E+13;6,20129E+13
8689;25;25131;25240;Châtelblanc;chatelblanc;4,66625E+13;6,11155E+13
8690;25;25132;25640;Châtillon-Guyotte;chatillon guyotte;4,73292E+13;6,16821E+13
8691;25;25133;25870;Châtillon-le-Duc;chatillon le duc;4,73069E+13;6,00381E+13
8692;25;25134;25440;Châtillon-sur-Lison;chatillon sur lison;470748725;5,98078E+13
8693;25;25136;25170;Chaucenne;chaucenne;4,72875E+13;5,896E+13
8694;25;25138;25190;Les Terres-de-Chaux;les terres de chaux;4,73186E+13;6,73109E+13
8695;25;25139;25650;La Chaux;la chaux;4,7018E+13;6,41589E+13
8696;25;25140;25340;Chaux-lès-Clerval;chaux les clerval;4,7371E+13;6,5077E+13
8697;25;25141;25530;Chaux-lès-Passavant;chaux les passavant;4,72379E+13;6,34848E+13
8698;25;25142;25240;Chaux-Neuve;chaux neuve;4,66539E+13;6,14766E+13
8699;25;25143;25440;Chay;chay;4,70342E+13;5,86372E+13
8700;25;25145;25430;Chazot;chazot;473295275;6540750875
8701;25;25147;25320;Chemaudin et Vaux;chemaudin et vaux;4722364;5893205
8702;25;25147;25770;Chemaudin et Vaux;chemaudin et vaux;47238131;5889937
8703;25;25148;25500;La Chenalotte;la chenalotte;4,71108E+13;6,68512E+13
8704;25;25149;25440;Chenecey-Buillon;chenecey buillon;4,71389E+12;5,97439E+12
8705;25;25150;25170;Chevigney-sur-l'Ognon;chevigney sur l ognon;4,72942E+12;5,84836E+13
8706;25;25151;25530;Chevigney-lès-Vercel;chevigney les vercel;4,71666E+13;6,36571E+13
8707;25;25152;25620;La Chevillotte;la chevillotte;4,72195E+13;6,15648E+13
8708;25;25153;25870;Chevroz;chevroz;4,73293E+13;5,99875E+13
8709;25;25154;25440;Chouzelot;chouzelot;4,71213E+13;5,90639E+12
8710;25;25155;25330;Cléron;cleron;4,70796E+13;6,07293E+13
8711;25;25156;25340;Pays de Clerval;pays de clerval;4,73997E+13;6,5059E+12
8712;25;25157;25300;La Cluse-et-Mijoux;la cluse et mijoux;4,68573E+12;6,38332E+13
8713;25;25159;25260;Colombier-Fontaine;colombier fontaine;4,74475E+13;6,69299E+13
8714;25;25160;25500;Les Combes;les combes;4,70454E+13;6,53213E+13
8715;25;25161;25390;Consolation-Maisonnettes;consolation maisonnettes;4,71524E+12;6,60412E+13
8716;25;25162;25410;Corcelles-Ferrières;corcelles ferrieres;4,72261E+13;5,80477E+13
8717;25;25163;25640;Corcelle-Mieslot;corcelle mieslot;4,73599E+13;6,18513E+13
8718;25;25164;25410;Corcondray;corcondray;4,72281E+13;5,82851E+13
8719;25;25166;25360;Côtebrune;cotebrune;4,72521E+13;6,31384E+13
8720;25;25170;25420;Courcelles-lès-Montbéliard;courcelles les montbeliard;4,74977E+13;6,78144E+13
8721;25;25171;25440;Courcelles;courcelles;4,71019E+13;5,96425E+13
8722;25;25172;25170;Courchapon;courchapon;4,72587E+12;57496759375
8723;25;25173;25380;Cour-Saint-Maurice;cour saint maurice;4,72636E+13;6,71403E+13
8724;25;25174;25470;Courtefontaine;courtefontaine;4,7322E+13;6,91349E+13
8725;25;25175;25530;Courtetain-et-Salans;courtetain et salans;4,7256E+13;6,42843E+13
8726;25;25176;25560;Courvières;courvieres;468695228;610320656
8727;25;25177;25340;Crosey-le-Grand;crosey le grand;4,73459E+13;6,52586E+13
8728;25;25178;25340;Crosey-le-Petit;crosey le petit;4,73419E+13;6,48249E+13
8729;25;25179;25240;Le Crouzet;le crouzet;4,67059E+13;613835
8730;25;25180;25270;Crouzet-Migette;crouzet migette;4,69572E+13;6,00818E+13
8731;25;25181;25680;Cubrial;cubrial;4,75008E+13;6,40032E+13
8732;25;25182;25680;Cubry;cubry;4,74992E+13;6,42595E+13
8733;25;25183;25110;Cusance;cusance;4,73233E+13;6,43599E+13
8734;25;25184;25680;Cuse-et-Adrisans;cuse et adrisans;4,74812E+13;6,38826E+13
8735;25;25185;25440;Cussey-sur-Lison;cussey sur lison;4,70616E+13;5,96732E+13
8736;25;25186;25870;Cussey-sur-l'Ognon;cussey sur l ognon;4,73311E+12;5,9416E+13
8737;25;25187;25150;Dambelin;dambelin;4,73741E+13;6,67297E+13
8738;25;25188;25600;Dambenois;dambenois;4,75444E+13;6,87277E+13
8739;25;25189;25110;Dammartin-les-Templiers;dammartin les templiers;4,72941E+13;6,28191E+13
8740;25;25190;25490;Dampierre-les-Bois;dampierre les bois;4,75091E+13;6,92001E+13
8741;25;25191;25420;Dampierre-sur-le-Doubs;dampierre sur le doubs;4,74627E+13;6,73513E+13
8742;25;25192;25190;Dampjoux;dampjoux;4,73389E+13;6,74505E+13
8743;25;25193;25450;Damprichard;damprichard;4,72382E+13;6,87522E+13
8744;25;25194;25310;Dannemarie;dannemarie;4,73898E+13;6,89955E+13
8745;25;25195;25410;Dannemarie-sur-Crète;dannemarie sur crete;4,72101E+13;5,86571E+13
8746;25;25196;25230;Dasle;dasle;4,7482E+13;6,89815E+13
8747;25;25197;25960;Deluz;deluz;4,72981E+13;6,19706E+13
8748;25;25198;25750;Désandans;desandans;4,75371E+12;6,6733E+13
8749;25;25199;25330;Déservillers;deservillers;4,69986E+13;6,07511E+13
8750;25;25200;25870;Devecey;devecey;4,73238E+13;6,01546E+13
8751;25;25201;25300;Dommartin;dommartin;46928;6,31251E+13
8752;25;25202;25560;Dompierre-les-Tilleuls;dompierre les tilleuls;4688853;6,16279E+13
8753;25;25203;25510;Domprel;domprel;4,71964E+13;6,47999E+13
8754;25;25204;25300;Doubs;doubs;4,69339E+13;6,36174E+13
8755;25;25207;25550;Dung;dung;4,75069E+13;6,74324E+13
8756;25;25208;25580;Durnes;durnes;4,71078E+13;6,22177E+13
8757;25;25209;25440;Échay;echay;4,7045E+13;5,95068E+13
8758;25;25210;25550;Échenans;echenans;4,75289E+12;6,69228E+13
8759;25;25211;25580;Échevannes;echevannes;4,70725E+13;6,22777E+13
8760;25;25212;25480;École-Valentin;ecole valentin;4,72756E+13;5,98656E+13
8761;25;25213;25140;Les Écorces;les ecorces;4,72066E+13;6,80015E+13
8762;25;25214;25150;Écot;ecot;4,74239E+13;6,73116E+13
8763;25;25215;25640;L'Écouvotte;l ecouvotte;4,73437E+13;6,25422E+13
8764;25;25216;25150;Écurcey;ecurcey;4,74039E+13;6,80832E+13
8765;25;25217;25170;Émagny;emagny;4730402;5,86606E+13
8766;25;25218;25530;Épenouse;epenouse;4,7213E+13;6,3976E+12
8767;25;25219;25800;Épenoy;epenoy;4,71326E+13;6,38245E+13
8768;25;25220;25290;Épeugney;epeugney;471281202;60207386
8769;25;25221;25110;Esnans;esnans;4,73329E+13;6,32472E+13
8770;25;25222;25580;Étalans;etalans;47149571;6269397
8771;25;25222;25620;Étalans;etalans;47149571;6269397
8772;25;25223;25330;Éternoz;eternoz;4,7013E+13;6,0023E+13
8773;25;25224;25260;Étouvans;etouvans;4,74548E+13;6,71976E+13
8774;25;25225;25170;Étrabonne;etrabonne;4,72341E+13;5,73771E+13
8775;25;25226;25250;Étrappe;etrappe;4,74697E+12;657930125
8776;25;25227;25800;Étray;etray;4712922096;633134856
8777;25;25228;25460;Étupes;etupes;4,75055E+13;6,87479E+13
8778;25;25229;25520;Évillers;evillers;4,69962E+13;6,22196E+13
8779;25;25230;25400;Exincourt;exincourt;4,75017E+13;6,83562E+13
8780;25;25231;25530;Eysson;eysson;4,72054E+13;6,42691E+13
8781;25;25232;25250;Faimbe;faimbe;4,74851E+13;6,6138E+13
8782;25;25233;25580;Fallerans;fallerans;4,714E+11;62915414375
8783;25;25234;25470;Ferrières-le-Lac;ferrieres le lac;4,72677E+13;6,88861E+13
8784;25;25235;25410;Ferrières-les-Bois;ferrieres les bois;4,72093E+13;5,79978E+13
8785;25;25236;25330;Fertans;fertans;4,70551E+13;6,06746E+13
8786;25;25237;25490;Fesches-le-Châtel;fesches le chatel;4,75213E+13;6,90423E+13
8787;25;25238;25470;Fessevillers;fessevillers;4,72778E+13;6,91905E+13
8788;25;25239;25190;Feule;feule;4,73484E+13;6,7358E+12
8789;25;25240;25500;Les Fins;les fins;4,70761E+13;6,62228E+13
8790;25;25241;25330;Flagey;flagey;4,7046E+13;6,11055E+12
8791;25;25242;25640;Flagey-Rigney;flagey rigney;4,74153E+13;6,21856E+13
8792;25;25243;25390;Flangebouche;flangebouche;4,7121E+12;6,47656E+13
8793;25;25244;25190;Fleurey;fleurey;4,72986E+13;6,78182E+13
8794;25;25245;25660;Fontain;fontain;4,71919E+12;6,03774E+13
8795;25;25246;25340;Fontaine-lès-Clerval;fontaine les clerval;4,74184E+13;6,46323E+12
8796;25;25247;25340;Fontenelle-Montby;fontenelle montby;4,74469E+13;6,40977E+13
8797;25;25248;25210;Les Fontenelles;les fontenelles;4,71913E+13;6,75191E+13
8798;25;25249;25110;Fontenotte;fontenotte;4,73751E+12;6,31855E+13
8799;25;25250;25620;Foucherans;foucherans;4,71509E+13;6,14933E+13
8800;25;25251;25110;Fourbanne;fourbanne;4,73367E+13;6,30579E+13
8801;25;25252;25370;Fourcatier-et-Maison-Neuve;fourcatier et maison neuve;4,67618E+13;6,31558E+13
8802;25;25253;25440;Fourg;fourg;4,70973E+13;5,80509E+13
8803;25;25254;25300;Les Fourgs;les fourgs;4,68409E+13;6,40223E+12
8804;25;25255;25140;Fournet-Blancheroche;fournet blancheroche;4,71698E+13;6,83456E+13
8805;25;25256;25140;Frambouhans;frambouhans;4,72056E+13;6,77785E+13
8806;25;25257;25170;Franey;franey;4,72587E+13;5,81468E+13
8807;25;25258;25770;Franois;franois;4,72298E+13;5,92044E+13
8808;25;25259;25560;Frasne;frasne;4,68523E+11;61475031875
8809;25;25261;25190;Froidevaux;froidevaux;4,73009E+13;6,69297E+13
8810;25;25262;25390;Fuans;fuans;4,71277E+13;6,5892E+13
8811;25;25263;25240;Gellin;gellin;4,67276E+13;6,24028E+13
8812;25;25264;25250;Gémonval;gemonval;4753419;6,58992E+13
8813;25;25265;25870;Geneuille;geneuille;4,73201E+13;5,97318E+13
8814;25;25266;25250;Geney;geney;4,74829E+13;6,56388E+13
8815;25;25267;25660;Gennes;gennes;4,72437E+13;6,12746E+13
8816;25;25268;25510;Germéfontaine;germefontaine;4,72262E+13;6,4869E+13
8817;25;25269;25640;Germondans;germondans;4,7415E+13;6,19793E+13
8818;25;25270;25270;Gevresin;gevresin;4,69657E+13;6,04634E+13
8819;25;25271;25650;Gilley;gilley;4,70519E+13;6,48769E+13
8820;25;25273;25360;Glamondans;glamondans;4,72675E+13;6,28778E+12
